code,plain_name,source
G0514,Prolonged preventive service(s) (beyond the typical service time of the primary,cms_hcpcs_l2
G0515,"Development of cognitive skills to improve attention, memory, problem solving",cms_hcpcs_l2
G0516,"Insertion of non-biodegradable drug delivery implants, 4 or more (services for",cms_hcpcs_l2
G0517,"Removal of non-biodegradable drug delivery implants, 4 or more (services for",cms_hcpcs_l2
G0518,"Removal with reinsertion, non-biodegradable drug delivery implants, 4 or more",cms_hcpcs_l2
G0519,"Management of new patient-caregiver dyad with dementia, low complexity, for use",cms_hcpcs_l2
G0520,"Management of new patient-caregiver dyad with dementia, moderate complexity,",cms_hcpcs_l2
G0521,"Management of new patient-caregiver dyad with dementia, high complexity, for",cms_hcpcs_l2
G0522,"Management of a new patient with dementia, low complexity, for use in cmmi model",cms_hcpcs_l2
G0523,"Management of a new patient with dementia, moderate to high complexity, for use",cms_hcpcs_l2
G0524,"Management of established patient-caregiver dyad with dementia, low complexity,",cms_hcpcs_l2
G0525,"Management of established patient-caregiver dyad with dementia, moderate",cms_hcpcs_l2
G0526,"Management of established patient-caregiver dyad with dementia, high",cms_hcpcs_l2
G0527,"Management of established patient with dementia, low complexity, for use in",cms_hcpcs_l2
G0528,"Management of established patient with dementia, moderate to high complexity,",cms_hcpcs_l2
G0529,"In-home respite care, 4-hour unit, for use in cmmi model",cms_hcpcs_l2
G0530,"Adult day center, 8-hour unit, for use in cmmi model",cms_hcpcs_l2
G0531,"Facility-based respite, 24-hour unit, for use in cmmi model",cms_hcpcs_l2
G0532,"Take-home supply of nasal nalmefene hydrochloride; one carton of two, 2.7 mg",cms_hcpcs_l2
G0533,"Medication assisted treatment, buprenorphine (injectable) administered on a",cms_hcpcs_l2
G0534,"Coordinated care and/or referral services, such as to adequate and accessible",cms_hcpcs_l2
G0535,"Patient navigational services, provided directly or by referral; including",cms_hcpcs_l2
G0536,"Peer recovery support services, provided directly or by referral; including",cms_hcpcs_l2
G0537,"Administration of a standardized, evidence-based atherosclerotic cardiovascular",cms_hcpcs_l2
G0538,Atherosclerotic cardiovascular disease (ascvd) risk management services;,cms_hcpcs_l2
G0539,Caregiver training in behavior management/modification for caregiver(s) of,cms_hcpcs_l2
G0540,Caregiver training in behavior management/modification for,cms_hcpcs_l2
G0541,Caregiver training in direct care strategies and techniques to support care for,cms_hcpcs_l2
G0542,Caregiver training in direct care strategies and techniques to support care for,cms_hcpcs_l2
G0543,Group caregiver training in direct care strategies and techniques to support,cms_hcpcs_l2
G0544,Post discharge telephonic follow-up contacts performed in conjunction with a,cms_hcpcs_l2
G0545,Visit complexity inherent to hospital inpatient or observation care associated,cms_hcpcs_l2
G0546,Interprofessional telephone/internet/electronic health record assessment and,cms_hcpcs_l2
G0547,Interprofessional telephone/internet/electronic health record assessment and,cms_hcpcs_l2
G0548,Interprofessional telephone/internet/electronic health record assessment and,cms_hcpcs_l2
G0549,Interprofessional telephone/internet/electronic health record assessment and,cms_hcpcs_l2
G0550,Interprofessional telephone/internet/electronic health record assessment and,cms_hcpcs_l2
G0551,Interprofessional telephone/internet/electronic health record referral,cms_hcpcs_l2
G0552,Supply of digital mental health treatment device and initial education and,cms_hcpcs_l2
G0553,First 20 minutes of monthly treatment management services directly related to,cms_hcpcs_l2
G0554,Each additional 20 minutes of monthly treatment management services directly,cms_hcpcs_l2
G0555,"Provision of replacement patient electronics system (e.g., system pillow,",cms_hcpcs_l2
G0556,Advanced primary care management services for a patient with one chronic,cms_hcpcs_l2
G0557,Advanced primary care management services for a patient with multiple (two or,cms_hcpcs_l2
G0558,Advanced primary care management services for a patient that is a qualified,cms_hcpcs_l2
G0559,Post-operative follow-up visit complexity inherent to evaluation and management,cms_hcpcs_l2
G0560,"Safety planning interventions, each 20 minutes personally performed by the",cms_hcpcs_l2
G0561,Tympanostomy with local or topical anesthesia and insertion of a ventilating,cms_hcpcs_l2
G0562,"Therapeutic radiology simulation-aided field setting; complex, including",cms_hcpcs_l2
G0563,"Stereotactic body radiation therapy, treatment delivery, per fraction to 1 or",cms_hcpcs_l2
G0564,Creation of subcutaneous pocket with insertion of 365 day implantable,cms_hcpcs_l2
G0565,Removal of implantable interstitial glucose sensor with creation of,cms_hcpcs_l2
G0566,"3d radiodensity-value bone imaging, algorithm derived, from previous magnetic",cms_hcpcs_l2
G0567,"Infectious agent detection by nucleic acid (dna or rna); hepatitis c,",cms_hcpcs_l2
G0659,"Drug test(s), definitive, utilizing drug identification methods able to",cms_hcpcs_l2
G0908,Most recent hemoglobin (hgb) level > 12.0 g/dl,cms_hcpcs_l2
G0909,"Hemoglobin level measurement not documented, reason not given",cms_hcpcs_l2
G0910,Most recent hemoglobin level <= 12.0 g/dl,cms_hcpcs_l2
G0913,Improvement in visual function achieved within 90 days following cataract,cms_hcpcs_l2
G0914,Patient care survey was not completed by patient,cms_hcpcs_l2
G0915,Improvement in visual function not achieved within 90 days following cataract,cms_hcpcs_l2
G0916,Satisfaction with care achieved within 90 days following cataract surgery,cms_hcpcs_l2
G0917,Patient care survey was not completed by patient,cms_hcpcs_l2
G0918,Satisfaction with care not achieved within 90 days following cataract surgery,cms_hcpcs_l2
G0919,Influenza immunization ordered or recommended (to be given at alternate,cms_hcpcs_l2
G0920,"Type, anatomic location, and activity all documented",cms_hcpcs_l2
G0921,"Documentation of patient reason(s) for not being able to assess (e.g., patient",cms_hcpcs_l2
G0922,"No documentation of disease type, anatomic location, and activity, reason not",cms_hcpcs_l2
G1000,"Clinical decision support mechanism applied pathways, as defined by the",cms_hcpcs_l2
G1001,"Clinical decision support mechanism evicore, as defined by the medicare",cms_hcpcs_l2
G1002,"Clinical decision support mechanism medcurrent, as defined by the medicare",cms_hcpcs_l2
G1003,"Clinical decision support mechanism medicalis, as defined by the medicare",cms_hcpcs_l2
G1004,"Clinical decision support mechanism national decision support company, as",cms_hcpcs_l2
G1005,"Clinical decision support mechanism national imaging associates, as defined by",cms_hcpcs_l2
G1006,"Clinical decision support mechanism test appropriate, as defined by the",cms_hcpcs_l2
G1007,"Clinical decision support mechanism aim specialty health, as defined by the",cms_hcpcs_l2
G1008,"Clinical decision support mechanism cranberry peak, as defined by the medicare",cms_hcpcs_l2
G1009,"Clinical decision support mechanism sage health management solutions, as",cms_hcpcs_l2
G1010,"Clinical decision support mechanism stanson, as defined by the medicare",cms_hcpcs_l2
G1011,"Clinical decision support mechanism, qualified tool not otherwise specified, as",cms_hcpcs_l2
G1012,"Clinical decision support mechanism agilemd, as defined by the medicare",cms_hcpcs_l2
G1013,"Clinical decision support mechanism evidencecare imagingcare, as defined by the",cms_hcpcs_l2
G1014,"Clinical decision support mechanism inveniqa semantic answers in medicine, as",cms_hcpcs_l2
G1015,"Clinical decision support mechanism reliant medical group, as defined by the",cms_hcpcs_l2
G1016,"Clinical decision support mechanism speed of care, as defined by the medicare",cms_hcpcs_l2
G1017,"Clinical decision support mechanism healthhelp, as defined by the medicare",cms_hcpcs_l2
G1018,"Clinical decision support mechanism infinx, as defined by the medicare",cms_hcpcs_l2
G1019,"Clinical decision support mechanism logicnets, as defined by the medicare",cms_hcpcs_l2
G1020,"Clinical decision support mechanism curbside clinical augmented workflow, as",cms_hcpcs_l2
G1021,Clinical decision support mechanism ehealthline clinical decision support,cms_hcpcs_l2
G1022,Clinical decision support mechanism intermountain clinical decision support,cms_hcpcs_l2
G1023,"Clinical decision support mechanism persivia clinical decision support, as",cms_hcpcs_l2
G1024,"Clinical decision support mechanism radrite, as defined by the medicare",cms_hcpcs_l2
G1025,Patient-months where there are more than one medicare capitated payment (mcp),cms_hcpcs_l2
G1026,The number of adult patient-months in the denominator who were on maintenance,cms_hcpcs_l2
G1027,The number of adult patient-months in the denominator who were on maintenance,cms_hcpcs_l2
G1028,Take-home supply of nasal naloxone; 2-pack of 8mg per 0.1 ml nasal spray,cms_hcpcs_l2
G2000,"Blinded administration of convulsive therapy procedure, either",cms_hcpcs_l2
G2001,Brief (20 minutes) in-home visit for a new patient post-discharge. for use only,cms_hcpcs_l2
G2002,Limited (30 minutes) in-home visit for a new patient post-discharge. for use,cms_hcpcs_l2
G2003,Moderate (45 minutes) in-home visit for a new patient post-discharge. for use,cms_hcpcs_l2
G2004,Comprehensive (60 minutes) in-home visit for a new patient post-discharge. for,cms_hcpcs_l2
G2005,Extensive (75 minutes) in-home visit for a new patient post-discharge. for use,cms_hcpcs_l2
G2006,Brief (20 minutes) in-home visit for an existing patient post-discharge. for,cms_hcpcs_l2
G2007,Limited (30 minutes) in-home visit for an existing patient post-discharge. for,cms_hcpcs_l2
G2008,Moderate (45 minutes) in-home visit for an existing patient post-discharge. for,cms_hcpcs_l2
G2009,Comprehensive (60 minutes) in-home visit for an existing patient,cms_hcpcs_l2
G2010,Remote evaluation of recorded video and/or images submitted by an established,cms_hcpcs_l2
G2011,Alcohol and/or substance (other than tobacco) misuse structured assessment,cms_hcpcs_l2
G2012,"Brief communication technology-based service, e.g. virtual check-in, by a",cms_hcpcs_l2
G2013,Extensive (75 minutes) in-home visit for an existing patient post-discharge.,cms_hcpcs_l2
G2014,Limited (30 minutes) care plan oversight. for use only in a medicare-approved,cms_hcpcs_l2
G2015,Comprehensive (60 mins) home care plan oversight. for use only in a,cms_hcpcs_l2
G2020,Services for high intensity clinical services associated with the initial,cms_hcpcs_l2
G2021,Health care practitioners rendering treatment in place (tip),cms_hcpcs_l2
G2022,"A model participant (ambulance supplier/provider), the beneficiary refuses",cms_hcpcs_l2
G2023,Specimen collection for severe acute respiratory syndrome coronavirus 2,cms_hcpcs_l2
G2024,Specimen collection for severe acute respiratory syndrome coronavirus 2,cms_hcpcs_l2
G2025,Payment for a telehealth distant site service furnished by a rural health,cms_hcpcs_l2
G2058,"Chronic care management services, each additional 20 minutes of clinical staff",cms_hcpcs_l2
G2061,Qualified nonphysician healthcare professional online assessment and management,cms_hcpcs_l2
G2062,Qualified nonphysician healthcare professional online assessment and management,cms_hcpcs_l2
G2063,Qualified nonphysician healthcare professional online assessment and management,cms_hcpcs_l2
G2064,"Comprehensive care management services for a single high-risk disease, e.g.,",cms_hcpcs_l2
G2065,"Comprehensive care management for a single high-risk disease services, e.g.",cms_hcpcs_l2
G2066,"Interrogation device evaluation(s), (remote) up to 30 days; implantable",cms_hcpcs_l2
G2067,"Medication assisted treatment, methadone; weekly bundle including dispensing",cms_hcpcs_l2
G2068,"Medication assisted treatment, buprenorphine (oral); weekly bundle including",cms_hcpcs_l2
G2069,"Medication assisted treatment, buprenorphine (injectable) administered on a",cms_hcpcs_l2
G2070,"Medication assisted treatment, buprenorphine (implant insertion); weekly bundle",cms_hcpcs_l2
G2071,"Medication assisted treatment, buprenorphine (implant removal); weekly bundle",cms_hcpcs_l2
G2072,"Medication assisted treatment, buprenorphine (implant insertion and removal);",cms_hcpcs_l2
G2073,"Medication assisted treatment, naltrexone; weekly bundle including dispensing",cms_hcpcs_l2
G2074,"Medication assisted treatment, weekly bundle not including the drug, including",cms_hcpcs_l2
G2075,"Medication assisted treatment, medication not otherwise specified; weekly",cms_hcpcs_l2
G2076,"Intake activities, including initial medical examination that is conducted by",cms_hcpcs_l2
G2077,Periodic assessment; assessing periodically by an otp practitioner and includes,cms_hcpcs_l2
G2078,Take-home supply of methadone; up to 7 additional day supply (provision of the,cms_hcpcs_l2
G2079,Take-home supply of buprenorphine (oral); up to 7 additional day supply,cms_hcpcs_l2
G2080,Each additional 30 minutes of counseling in a week of medication assisted,cms_hcpcs_l2
G2081,Patients age 66 and older in institutional special needs plans (snp) or,cms_hcpcs_l2
G2082,Office or other outpatient visit for the evaluation and management of an,cms_hcpcs_l2
G2083,Office or other outpatient visit for the evaluation and management of an,cms_hcpcs_l2
G2086,"Office-based treatment for opioid use disorder, including development of the",cms_hcpcs_l2
G2087,"Office-based treatment for opioid use disorder, including care coordination,",cms_hcpcs_l2
G2088,"Office-based treatment for opioid use disorder, including care coordination,",cms_hcpcs_l2
